Date ,Incident Type,Location,City,Unit ID,Whole Address,Latitude,Longitude
04/02/2023,DISORDERLY,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC20,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
04/02/2023,PREMISE CHECK,8490 Annapolis Rd Wb," New Carollton MD, 20784",PP/2B4,"8490 Annapolis Rd Wb New Carollton MD, 20784",38.9577475,-76.8699566
04/02/2023,ACCIDENT,8433 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8433 Annapolis Rd Eb New Carollton MD, 20784",38.956662,-76.8693032
04/02/2023,911 DISCONNECT,2013 Cap Belt Ol N Hwy Nb," New Carollton MD, 20784",,"2013 Cap Belt Ol N Hwy Nb New Carollton MD, 20784",38.9657249,-76.8802483
04/02/2023,911 DISCONNECT,8598 Annapolis Rd Wb," New Carollton MD, 20784",,"8598 Annapolis Rd Wb New Carollton MD, 20784",38.9585172,-76.8681195
04/02/2023,ACCIDENT,Sb Cap Belt Hwy Ofrp Wb Annapolis Rd / Annapolis Rd Wb," New Carollton MD, 20784",PP/3537,"Sb Cap Belt Hwy Ofrp Wb Annapolis Rd / Annapolis Rd Wb New Carollton MD, 20784",38.9598259,-76.8280763
04/02/2023,THEFT J O,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC20,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
04/02/2023,911 DISCONNECT,8113 Carrollton Pkwy," New Carollton MD, 20784",,"8113 Carrollton Pkwy New Carollton MD, 20784",38.9677339,-76.8835027
04/02/2023,911 DISCONNECT,8201 Annapolis Rd Eb," New Carollton MD, 20784",,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
04/02/2023,THEFT REPORT,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
04/02/2023,UNKNOWN TROUBLE,8113 Carrollton Pkwy," New Carollton MD, 20784",,"8113 Carrollton Pkwy New Carollton MD, 20784",38.9677339,-76.8835027
04/02/2023,UNKNOWN TROUBLE,7602 Topton St," New Carollton MD, 20784",,"7602 Topton St New Carollton MD, 20784",38.9633467,-76.8765326
04/02/2023,DISORDERLY,5450 85th Ave Apt 104," New Carollton MD, 20784",PP/NC21,"5450 85th Ave Apt 104 New Carollton MD, 20784",38.954822,-76.86963
04/02/2023,HOLD UP ALARM,8301 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8301 Annapolis Rd Eb New Carollton MD, 20784",38.9554229,-76.8708349
04/02/2023,PREMISE CHECK,8209 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC10,"8209 Annapolis Rd Eb New Carollton MD, 20784",38.9552641,-76.8721286
04/02/2023,HOLD UP ALARM,8301 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8301 Annapolis Rd Eb New Carollton MD, 20784",38.9554229,-76.8708349
04/02/2023,911 DISCONNECT,5702 83rd Pl," New Carollton MD, 20784",,"5702 83rd Pl New Carollton MD, 20784",38.9592612,-76.8719835
04/02/2023,ACCIDENT,7727 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC11,"7727 Riverdale Rd Eb New Carollton MD, 20784",38.9576289,-76.8769816
04/02/2023,LOCK OUT/IN COMBINED,5544 Karen Elaine Dr Apt Laundry Rm," New Carollton MD, 20784",PP/NC11,"5544 Karen Elaine Dr Apt Laundry Rm New Carollton MD, 20784",38.955571,-76.879259
04/02/2023,DOMESTIC,6301 Westbrook Dr," New Carollton MD, 20784",PP/NC11,"6301 Westbrook Dr New Carollton MD, 20784",38.9659634,-76.8808563
04/03/2023,THEFT REPORT,8403 Carrollton Pkwy," New Carollton MD, 20784",PP/NC11,"8403 Carrollton Pkwy New Carollton MD, 20784",38.9704634,-76.8760371
04/03/2023,GUNSHOTS,6314 Westbrook Dr," New Carollton MD, 20784",PP/NC11,"6314 Westbrook Dr New Carollton MD, 20784",38.9657782,-76.8827479
04/03/2023,GUNSHOTS,Mentana St / Topton St," New Carollton MD, 20784",,"Mentana St / Topton St New Carollton MD, 20784",38.96431,-76.879372
04/03/2023,911 DISCONNECT,7500 Good Luck Rd," New Carollton MD, 20784",,"7500 Good Luck Rd New Carollton MD, 20784",38.97817,-76.876769
04/03/2023,PREMISE CHECK,7790 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
04/03/2023,ACCIDENT,6470 Fairborn Ter," New Carollton MD, 20784",PP/NC29,"6470 Fairborn Ter New Carollton MD, 20784",38.9729539,-76.8764425
04/03/2023,SUSPICIOUS AUTO,7501(7500) Blk Riverdale Rd Eb," New Carollton MD, 20784",PP/NC21,"7501(7500) Blk Riverdale Rd Eb New Carollton MD, 20784",38.9613073,-76.8818471
04/03/2023,LOST PROPERTY,6016 Princess Garden Pkwy," New Carollton MD, 20784",PP/NC20,"6016 Princess Garden Pkwy New Carollton MD, 20784",38.9646201,-76.8653848
04/03/2023,PREMISE CHECK,8461 Annapolis Rd Eb," New Carollton MD, 20784",,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/03/2023,THEFT FROM AUTO,8222 Quentin St," New Carollton MD, 20784",PP/NC21,"8222 Quentin St New Carollton MD, 20784",38.9720411,-76.8814418
04/03/2023,DOMESTIC W/ WEAPON,5324 85th Ave Apt 302," New Carollton MD, 20784",PP/NC29,"5324 85th Ave Apt 302 New Carollton MD, 20784",38.9533685,-76.871472
04/03/2023,VANDALISM,5440 85th Ave Apt T2," New Carollton MD, 20784",PP/NC50,"5440 85th Ave Apt T2 New Carollton MD, 20784",38.9541854,-76.8698089
04/03/2023,FRAUD,6425 85th Pl," New Carollton MD, 20784",,"6425 85th Pl New Carollton MD, 20784",38.9758441,-76.8729744
04/03/2023,911 DISCONNECT,8401 Annapolis Rd Eb," New Carollton MD, 20784",,"8401 Annapolis Rd Eb New Carollton MD, 20784",38.9561793,-76.8690332
04/03/2023,MISC POLICE INCIDENT,6114 Lamont Dr," New Carollton MD, 20784",,"6114 Lamont Dr New Carollton MD, 20784",38.9675901,-76.8803609
04/03/2023,UNKNOWN TROUBLE,Fontainebleau Dr / Riverdale Rd," New Carollton MD, 20784",,"Fontainebleau Dr / Riverdale Rd New Carollton MD, 20784",38.9597749,-76.8782519
04/03/2023,PEDESTRIAN STRUCK COMBINED,Annapolis Rd Eb / 85th Ave," New Carollton MD, 20784",PP/NC50,"Annapolis Rd Eb / 85th Ave New Carollton MD, 20784",38.964453,-76.8707519
04/03/2023,PREMISE CHECK,8484 Annapolis Rd Wb," New Carollton MD, 20784",,"8484 Annapolis Rd Wb New Carollton MD, 20784",38.9586786,-76.8705647
04/03/2023,RESIDENTIAL ALARM,5458 85th Ave Apt T2," New Carollton MD, 20784",PP/NC50,"5458 85th Ave Apt T2 New Carollton MD, 20784",38.95419,-76.86934
04/03/2023,LOST PROPERTY,5815 84th Ave," New Carollton MD, 20784",,"5815 84th Ave New Carollton MD, 20784",38.9622999,-76.8712178
04/03/2023,VEHICLE ACCIDENT COMBINED,8426 Carrollton Pkwy," New Carollton MD, 20784",PP/NC29,"8426 Carrollton Pkwy New Carollton MD, 20784",38.9727885,-76.8746409
04/03/2023,PROPERTY ALARM COMMERCIAL,7414 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC50,"7414 Riverdale Rd Wb New Carollton MD, 20784",38.9622988,-76.8826353
04/03/2023,911 DISCONNECT,7710 Riverdale Rd Wb," New Carollton MD, 20784",,"7710 Riverdale Rd Wb New Carollton MD, 20784",38.9596402,-76.8740779
04/03/2023,CHECK WELFARE,5427 85th Ave Apt 202," New Carollton MD, 20784",,"5427 85th Ave Apt 202 New Carollton MD, 20784",38.9561855,-76.8668036
04/03/2023,911 DISCONNECT,7590 Good Luck Rd," New Carollton MD, 20784",,"7590 Good Luck Rd New Carollton MD, 20784",38.9776171,-76.8747144
04/03/2023,LOST PROPERTY,5458 85th Ave," New Carollton MD, 20784",PP/DESK3,"5458 85th Ave New Carollton MD, 20784",38.95419,-76.86934
04/03/2023,911 DISCONNECT,5331 85th Ave," New Carollton MD, 20784",,"5331 85th Ave New Carollton MD, 20784",38.9576289,-76.8769816
04/03/2023,CHECK WELFARE,Annapolis Rd Eb / Nb Cap Belt Hwy Ofrp Eb Annapolis Rd," New Carollton MD, 20784",PP/NC10,"Annapolis Rd Eb / Nb Cap Belt Hwy Ofrp Eb Annapolis Rd New Carollton MD, 20784",38.9598259,-76.8280763
04/03/2023,CHECK WELFARE COMBINED,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC10,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
04/03/2023,PREMISE CHECK,8309 Annapolis Rd Eb," New Carollton MD, 20784",,"8309 Annapolis Rd Eb New Carollton MD, 20784",38.9560451,-76.8718145
04/04/2023,911 DISCONNECT,8308 Verona Dr," New Carollton MD, 20784",,"8308 Verona Dr New Carollton MD, 20784",38.9690637,-76.8788746
04/04/2023,911 DISCONNECT,8500 Annapolis Rd Wb," New Carollton MD, 20784",,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
04/04/2023,MISC POLICE INCIDENT,6005 88th Pl," New Carollton MD, 20784",,"6005 88th Pl New Carollton MD, 20784",38.9673924,-76.8670288
04/04/2023,911 DISCONNECT,6005 88th Pl," New Carollton MD, 20784",,"6005 88th Pl New Carollton MD, 20784",38.9673924,-76.8670288
04/04/2023,911 DISCONNECT,8320 Annapolis Rd Wb," New Carollton MD, 20784",,"8320 Annapolis Rd Wb New Carollton MD, 20784",38.9572624,-76.8711502
04/04/2023,DISORDERLY,5437 85th Ave," New Carollton MD, 20784",PP/NC21,"5437 85th Ave New Carollton MD, 20784",38.9562506,-76.8682183
04/04/2023,DISORDERLY,Riverdale Rd Eb / Fontainebleau Dr," New Carollton MD, 20784",PP/NC21,"Riverdale Rd Eb / Fontainebleau Dr New Carollton MD, 20784",38.9613191,-76.8826557
04/04/2023,911 DISCONNECT,8484 Annapolis Rd Wb," New Carollton MD, 20784",,"8484 Annapolis Rd Wb New Carollton MD, 20784",38.9586786,-76.8705647
04/04/2023,CHECK WELFARE,7790 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
04/04/2023,PREMISE CHECK,8484 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC50,"8484 Annapolis Rd Wb New Carollton MD, 20784",38.9586786,-76.8705647
04/04/2023,MISC POLICE INCIDENT,6301 Westbrook Dr," New Carollton MD, 20784",PP/NC20,"6301 Westbrook Dr New Carollton MD, 20784",38.9659634,-76.8808563
04/04/2023,DOMESTIC,7529 Riverdale Rd Eb Apt 1834," New Carollton MD, 20784",PP/NC21,"7529 Riverdale Rd Eb Apt 1834 New Carollton MD, 20784",38.9576613,-76.8832053
04/04/2023,DOMESTIC,7529 Riverdale Rd Eb Apt 1834," New Carollton MD, 20784",PP/NC20,"7529 Riverdale Rd Eb Apt 1834 New Carollton MD, 20784",38.9576613,-76.8832053
04/04/2023,DOMESTIC,7529 Riverdale Rd Eb Apt 1834," New Carollton MD, 20784",PP/NC20,"7529 Riverdale Rd Eb Apt 1834 New Carollton MD, 20784",38.9576613,-76.8832053
04/04/2023,CDS COMPLAINT,7609 Fontainebleau Dr," New Carollton MD, 20784",PP/NC20,"7609 Fontainebleau Dr New Carollton MD, 20784",38.9583294,-76.8790282
04/04/2023,PREMISE CHECK,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/04/2023,ANIMAL COMPLAINT,8217 Quentin St," New Carollton MD, 20784",,"8217 Quentin St New Carollton MD, 20784",38.9715067,-76.8820273
04/04/2023,FAMILY DISPUTE,5308 85th Ave," New Carollton MD, 20784",PP/NC11,"5308 85th Ave New Carollton MD, 20784",38.952925,-76.869958
04/04/2023,DOMESTIC,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/3B3,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/04/2023,CHECK WELFARE,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/04/2023,911 DISCONNECT,8102 Legation Rd," New Carollton MD, 20784",,"8102 Legation Rd New Carollton MD, 20784",38.9608754,-76.8741905
04/04/2023,DISORDERLY,6205 85th Pl," New Carollton MD, 20784",PP/NC11,"6205 85th Pl New Carollton MD, 20784",38.9702858,-76.8716682
04/04/2023,911 DISCONNECT,5450 85th Ave," New Carollton MD, 20784",,"5450 85th Ave New Carollton MD, 20784",38.954822,-76.86963
04/04/2023,CUTTING COMBINED,5450 85th Ave," New Carollton MD, 20784",PP/NC10,"5450 85th Ave New Carollton MD, 20784",38.954822,-76.86963
04/04/2023,MISC POLICE INCIDENT,5426 85th Ave," New Carollton MD, 20784",,"5426 85th Ave New Carollton MD, 20784",38.9568433,-76.8688302
04/05/2023,UNKNOWN TROUBLE,5431 85th Ave," New Carollton MD, 20784",PP/NC10,"5431 85th Ave New Carollton MD, 20784",38.9561854,-76.8682049
04/05/2023,STOLEN VEH,7765 Riverdale Rd Eb Apt 202," New Carollton MD, 20784",,"7765 Riverdale Rd Eb Apt 202 New Carollton MD, 20784",38.9581161,-76.8750942
04/05/2023,ACCIDENT,6805 Good Luck Rd," New Carollton MD, 20784",PP/NC11,"6805 Good Luck Rd New Carollton MD, 20784",38.9732165,-76.8882423
04/05/2023,MISC POLICE INCIDENT,8309 Verona Dr," New Carollton MD, 20784",,"8309 Verona Dr New Carollton MD, 20784",38.9686846,-76.8785368
04/05/2023,VANDALISM,7503 Riverdale Rd Eb Apt 2024," New Carollton MD, 20784",PP/NC11,"7503 Riverdale Rd Eb Apt 2024 New Carollton MD, 20784",38.9606214,-76.8815948
04/05/2023,SUSPICIOUS PERSON,7519 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC11,"7519 Riverdale Rd Eb New Carollton MD, 20784",38.9582386,-76.8821981
04/05/2023,THEFT FROM AUTO,7765 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC50,"7765 Riverdale Rd Eb New Carollton MD, 20784",38.9581161,-76.8750942
04/05/2023,FAMILY DISPUTE,6111 84th Ave," New Carollton MD, 20784",PP/NC10,"6111 84th Ave New Carollton MD, 20784",38.9675526,-76.8740554
04/05/2023,STOLEN VEH,7765 Riverdale Rd Eb Apt 202," New Carollton MD, 20784",PP/NC50,"7765 Riverdale Rd Eb Apt 202 New Carollton MD, 20784",38.9581161,-76.8750942
04/05/2023,ADDED INFORMATION,7503 Riverdale Rd Eb Apt 2024," New Carollton MD, 20784",PP/NC21,"7503 Riverdale Rd Eb Apt 2024 New Carollton MD, 20784",38.9606214,-76.8815948
04/05/2023,911 DISCONNECT,8302 Donoghue Dr," New Carollton MD, 20784",,"8302 Donoghue Dr New Carollton MD, 20784",38.9748018,-76.8817571
04/05/2023,THEFT REPORT,8309 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8309 Annapolis Rd Eb New Carollton MD, 20784",38.9560451,-76.8718145
04/05/2023,T - Traffic Stop,7527 Riverdale Rd Eb Apt 1829," New Carollton MD, 20784",PP/SC320,"7527 Riverdale Rd Eb Apt 1829 New Carollton MD, 20784",38.957621,-76.8822467
04/05/2023,PREMISE CHECK,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
04/05/2023,ACCIDENT,8309 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8309 Annapolis Rd Eb New Carollton MD, 20784",38.9560451,-76.8718145
04/05/2023,PREMISE CHECK,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/05/2023,911 DISCONNECT,7823 Riverdale Rd Eb," New Carollton MD, 20784",,"7823 Riverdale Rd Eb New Carollton MD, 20784",38.9568879,-76.8770055
04/05/2023,DISORDERLY,7609 Fontainebleau Dr Apt 2209," New Carollton MD, 20784",PP/NC21,"7609 Fontainebleau Dr Apt 2209 New Carollton MD, 20784",38.9584284,-76.8784318
04/05/2023,UNKNOWN TROUBLE,8508 Madison St," New Carollton MD, 20784",,"8508 Madison St New Carollton MD, 20784",38.9632155,-76.8690558
04/05/2023,DISORDERLY,7710 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC19,"7710 Riverdale Rd Wb New Carollton MD, 20784",38.9596402,-76.8740779
04/05/2023,UNKNOWN TROUBLE,5435 85th Ave," New Carollton MD, 20784",PP/NC19,"5435 85th Ave New Carollton MD, 20784",38.9562289,-76.8682138
04/05/2023,UNKNOWN TROUBLE,7590 Good Luck Rd," New Carollton MD, 20784",,"7590 Good Luck Rd New Carollton MD, 20784",38.9776171,-76.8747144
04/05/2023,UNKNOWN TROUBLE,5444 85th Ave," New Carollton MD, 20784",,"5444 85th Ave New Carollton MD, 20784",38.9548506,-76.8700911
04/05/2023,911 DISCONNECT,7786 Riverdale Rd Wb," New Carollton MD, 20784",,"7786 Riverdale Rd Wb New Carollton MD, 20784",38.9581614,-76.8728557
04/05/2023,DISORDERLY,7786 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC10,"7786 Riverdale Rd Wb New Carollton MD, 20784",38.9581614,-76.8728557
04/05/2023,911 DISCONNECT,7602 Topton St," New Carollton MD, 20784",,"7602 Topton St New Carollton MD, 20784",38.9633467,-76.8765326
04/05/2023,DISORDERLY,7786 Riverdale Rd Wb," New Carollton MD, 20784",,"7786 Riverdale Rd Wb New Carollton MD, 20784",38.9581614,-76.8728557
04/05/2023,DOMESTIC W/ WEAPON,7604 Fontainebleau Dr Apt 230," New Carollton MD, 20784",PP/3B5,"7604 Fontainebleau Dr Apt 230 New Carollton MD, 20784",38.9588272,-76.8797971
04/05/2023,CHECK WELFARE COMBINED,5293 85th Ave," New Carollton MD, 20784",PP/3B1,"5293 85th Ave New Carollton MD, 20784",38.9538603,-76.8685908
04/05/2023,DOMESTIC,7604 Fontainebleau Dr Apt 230," New Carollton MD, 20784",PP/3B10,"7604 Fontainebleau Dr Apt 230 New Carollton MD, 20784",38.9588272,-76.8797971
04/05/2023,THEFT REPORT,6110 85th Pl," New Carollton MD, 20784",,"6110 85th Pl New Carollton MD, 20784",38.9675085,-76.8726141
04/05/2023,STOLEN VEH,7609 Fontainebleau Dr," New Carollton MD, 20784",PP/3B5,"7609 Fontainebleau Dr New Carollton MD, 20784",38.9583294,-76.8790282
04/06/2023,911 DISCONNECT,5707 Harland St," New Carollton MD, 20784",,"5707 Harland St New Carollton MD, 20784",38.9693825,-76.884662
04/06/2023,DOMESTIC,8126 Gavin St," New Carollton MD, 20784",PP/NC10,"8126 Gavin St New Carollton MD, 20784",38.9685687,-76.8847295
04/06/2023,THEFT REPORT,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC19,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/06/2023,SUSPICIOUS AUTO,7823 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC10,"7823 Riverdale Rd Eb New Carollton MD, 20784",38.9568879,-76.8770055
04/06/2023,MISSING PERSON,6408 Carrollton Ct," New Carollton MD, 20784",PP/NC19,"6408 Carrollton Ct New Carollton MD, 20784",38.9708792,-76.8796853
04/06/2023,VEHICLE ACCIDENT COMBINED,5328 85th Ave," New Carollton MD, 20784",PP/NC21,"5328 85th Ave New Carollton MD, 20784",38.9534336,-76.8720817
04/06/2023,911 DISCONNECT,8506 Legation Rd," New Carollton MD, 20784",,"8506 Legation Rd New Carollton MD, 20784",38.9624242,-76.8685074
04/06/2023,FOUND,6408 Carrollton Ct," New Carollton MD, 20784",PP/NC50,"6408 Carrollton Ct New Carollton MD, 20784",38.9708792,-76.8796853
04/06/2023,UNKNOWN TROUBLE,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC50,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/06/2023,911 DISCONNECT,6006 89th Ave," New Carollton MD, 20784",PP/NC50,"6006 89th Ave New Carollton MD, 20784",38.9678013,-76.8663982
04/06/2023,VANDALISM,Annapolis Rd Eb / Riverdale Rd Eb," New Carollton MD, 20784",PP/NC50,"Annapolis Rd Eb / Riverdale Rd Eb New Carollton MD, 20784",38.9557861,-76.8729861
04/06/2023,DISORDERLY,5411 85th Ave," New Carollton MD, 20784",PP/2B6,"5411 85th Ave New Carollton MD, 20784",38.9560026,-76.8674775
04/06/2023,TRESPASSING COMPL,7609 Fontainebleau Dr Apt 2209," New Carollton MD, 20784",PP/2B6,"7609 Fontainebleau Dr Apt 2209 New Carollton MD, 20784",38.9584284,-76.8784318
04/06/2023,ARMED PERSON,85th Ave / Annapolis Rd Eb," New Carollton MD, 20784",PP/NC50,"85th Ave / Annapolis Rd Eb New Carollton MD, 20784",38.9577612,-76.8691012
04/06/2023,UNKNOWN TROUBLE,7759 Riverdale Rd Eb," New Carollton MD, 20784",,"7759 Riverdale Rd Eb New Carollton MD, 20784",38.9580579,-76.8752738
04/06/2023,CHECK WELFARE COMBINED,8445 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8445 Annapolis Rd Eb New Carollton MD, 20784",38.9566736,-76.869326
04/06/2023,FRAUD,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC21,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
04/06/2023,DISORDERLY,5711 Harland St," New Carollton MD, 20784",PP/NC21,"5711 Harland St New Carollton MD, 20784",38.9694914,-76.8850898
04/06/2023,UNKNOWN TROUBLE,7600 Fontainebleau Dr," New Carollton MD, 20784",,"7600 Fontainebleau Dr New Carollton MD, 20784",38.9584907,-76.8805185
04/06/2023,THEFT REPORT,5322 85th Ave," New Carollton MD, 20784",PP/NC21,"5322 85th Ave New Carollton MD, 20784",38.9533456,-76.8710947
04/06/2023,DISORDERLY,7710 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7710 Riverdale Rd Wb New Carollton MD, 20784",38.9596402,-76.8740779
04/06/2023,PREMISE CHECK,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/06/2023,UNKNOWN TROUBLE,8559 Legation Rd," New Carollton MD, 20784",,"8559 Legation Rd New Carollton MD, 20784",38.9625561,-76.8681608
04/06/2023,911 DISCONNECT,6013 84th Ave," New Carollton MD, 20784",,"6013 84th Ave New Carollton MD, 20784",38.9645183,-76.8727492
04/06/2023,DOMESTIC,7515 Riverdale Rd Eb Apt 1908," New Carollton MD, 20784",PP/NC10,"7515 Riverdale Rd Eb Apt 1908 New Carollton MD, 20784",38.9587766,-76.8823532
04/06/2023,UNKNOWN TROUBLE,8461 Annapolis Rd Eb," New Carollton MD, 20784",,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/06/2023,THEFT J O,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC19,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/06/2023,UNKNOWN TROUBLE,8461 Annapolis Rd Eb," New Carollton MD, 20784",,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
04/06/2023,ANIMAL COMPLAINT,Sprague Pl / Fairbanks St," New Carollton MD, 20784",PP/NC10,"Sprague Pl / Fairbanks St New Carollton MD, 20784",38.9730766,-76.87552
04/06/2023,CHECK WELFARE COMBINED,Oliver St / 84th Ave," New Carollton MD, 20784",,"Oliver St / 84th Ave New Carollton MD, 20784",38.9645559,-76.8730974
04/06/2023,CHECK WELFARE,6016 84th Ave," New Carollton MD, 20784",,"6016 84th Ave New Carollton MD, 20784",38.9641987,-76.8731095
04/06/2023,LOCK OUT,5403 85th Ave Apt 201," New Carollton MD, 20784",,"5403 85th Ave Apt 201 New Carollton MD, 20784",38.9559797,-76.8678087
04/07/2023,SUSPICIOUS OCC AUTO,8307 Longfellow St," New Carollton MD, 20784",PP/NC19,"8307 Longfellow St New Carollton MD, 20784",38.9584997,-76.8719835
04/07/2023,LOST PROPERTY,7615 Riverdale Rd Eb Apt 121," New Carollton MD, 20784",PP/NC10,"7615 Riverdale Rd Eb Apt 121 New Carollton MD, 20784",38.9596992,-76.8787932
04/07/2023,LOST PROPERTY,7615 Riverdale Rd Eb Apt 121," New Carollton MD, 20784",PP/NC10,"7615 Riverdale Rd Eb Apt 121 New Carollton MD, 20784",38.9596992,-76.8787932
